2.360540922901745997e+00 5.968519778488537778e-04
2.377771148616357522e+00 3.727470041910064483e-03
2.395001374330968602e+00 6.424183795069429541e-03
2.412231600045580127e+00 8.508003965909694336e-03
2.429461825760191207e+00 1.000333644488033379e-02
2.446692051474802732e+00 1.109692802676047821e-02
2.463922277189413812e+00 1.204654271200107131e-02
2.481152502904025337e+00 1.307222041652363748e-02
2.498382728618636417e+00 1.426775565703389259e-02
2.515612954333247941e+00 1.556228041672201752e-02
2.532843180047859022e+00 1.674428948573585332e-02
2.550073405762470546e+00 1.753903597839190712e-02
2.567303631477081627e+00 1.771208491111171332e-02
2.584533857191693151e+00 1.716293536278029955e-02
2.601764082906304232e+00 1.597589639006751633e-02
2.618994308620915756e+00 1.440968764669410020e-02
2.636224534335526837e+00 1.282775964136209472e-02
2.653454760050138361e+00 1.159127277582120037e-02
2.670684985764749442e+00 1.094942567075241589e-02
2.687915211479360522e+00 1.096314740538000855e-02
2.705145437193972047e+00 1.148759598507174962e-02
2.722375662908583127e+00 1.221988136931849780e-02
2.739605888623194208e+00 1.279718067283962778e-02
2.756836114337806176e+00 1.291389888862193996e-02
2.774066340052416368e+00 1.242017171552511207e-02
2.791296565767028337e+00 1.136991330856088403e-02
2.808526791481639417e+00 1.000288270618833464e-02
2.825757017196250498e+00 8.666595801180065894e-03
2.842987242910862022e+00 7.703401482989362392e-03
2.860217468625473103e+00 7.339329854378098990e-03
2.877447694340084627e+00 7.610733728575634453e-03
2.894677920054695708e+00 8.352470895518252295e-03
2.911908145769306788e+00 9.251401892005354372e-03
2.929138371483918757e+00 9.947794072346680117e-03
2.946368597198529837e+00 1.015170476713439865e-02
2.963598822913140918e+00 9.736595959236326453e-03
2.980829048627752442e+00 8.779864251136484943e-03
2.998059274342363523e+00 7.537228764153327404e-03
3.015289500056974603e+00 6.359395426965470249e-03
3.032519725771586128e+00 5.578136879222850807e-03
3.049749951486197208e+00 5.398823405742660467e-03
3.066980177200808733e+00 5.834312273631249088e-03
3.084210402915419813e+00 6.701654014483800909e-03
3.101440628630030893e+00 7.682676888294394033e-03
3.118670854344642862e+00 8.428782982908522917e-03
3.135901080059253943e+00 8.675946561909505389e-03
3.153131305773865023e+00 8.332584696753532125e-03
3.170361531488476547e+00 7.511733356500014010e-03
